timestep,id,x,y,angle,type,speed,pos,lane,slope,signals,acceleration,distance,odometer,posLat
405,veh315,-105.006658,39.740276,272.14,veh_passenger,17.47,32.43,1112263822_1,0,0,2.53,32.43,2570.26,0
405,veh317,-105.001703,39.739991,90.34,veh_passenger,14.13,85.86,596757336#0_0,0,0,0.87,85.86,3392.56,0
405,veh318,-104.982315,39.74535,359.96,veh_passenger,0,44.58,505660819#0_0,0,8,0,44.58,1854.22,0
405,veh32,-104.987356,39.742666,179.9,veh_passenger,11.67,38.04,131232828#0_4,0,2,2.24,38.04,3202.16,0
405,veh320,-104.97876,39.729057,179.97,veh_passenger,5.72,10.16,:176089091_1_1,0,0,2.15,117.55,2685.76,0
405,veh321,-104.986244,39.747523,89.79,veh_passenger,0,72.4,51866006#0_0,0,8,0,72.4,2032.41,0
405,veh322,-104.983639,39.737426,180.16,veh_passenger,22.63,103.02,628657314#0_0,0,1,1.81,103.02,1991.08,0
405,veh324,-104.999228,39.74512,224.57,veh_passenger,0,131.42,124661403#0_1,0,10,0,131.42,2927.92,0
405,veh325,-104.99808,39.740038,88.29,veh_passenger,8.71,21.34,:cluster_1160431585_1160446242_14_2,0,0,1.81,45.72,2640.88,0
405,veh326,-105.006258,39.746974,59.62,veh_passenger,12.68,68.77,628634501_0,0,0,-0.2,68.77,4252.38,0
405,veh328,-104.984204,39.730464,269.94,veh_passenger,12.28,42.92,-337912750#2_0,0,0,1.31,42.92,2025.17,0
405,veh329,-104.968722,39.740144,135.92,veh_passenger,0.09,59.73,-791797220_1,0,8,-0.56,59.73,2365.74,0
405,veh33,-105.024267,39.729355,269.82,veh_passenger,23.76,210.98,130910711#0_0,0,1,-3.57,210.98,3613.88,0
405,veh330,-104.991312,39.729761,150.18,veh_passenger,2.48,1.42,:263927801_3_0,0,0,2.38,480.83,2287.78,0
405,veh331,-105.00281,39.736645,0.05,veh_passenger,3.35,4.02,:cluster_176070926_3432462009_3432462040_3432462056_#2more_9_0,0,0,1.67,142.87,3113.91,0
405,veh333,-104.993769,39.74129,225.05,veh_passenger,0,101.07,130897965#5_0,0,8,0,101.07,1780.87,0
405,veh334,-104.977681,39.727263,89.96,veh_passenger,1.92,86.52,935711400#27_0,0,0,1.92,86.52,1895.65,0
405,veh335,-105.00275,39.740109,258.76,veh_passenger,0.96,3.79,:cluster_1024452772_176082562_4_0,0,2,0.96,67.07,2067.67,0
405,veh336,-105.002766,39.739926,0.09,veh_passenger,0,18.49,628677833#0_0,0,9,0,18.49,2515.97,0
405,veh339,-104.980789,39.741652,90.27,veh_passenger,19.22,19.92,812978773#0_0,0,0,0.89,19.92,2856.27,0
405,veh341,-105.003967,39.750716,70.11,veh_passenger,0,3.05,:1684186101_0_0,0,8,0,3.25,3027.66,0
405,veh342,-104.990219,39.7453,44.8,veh_passenger,5.91,38.28,628389329#0_0,0,9,-1.87,38.28,2755.11,0
405,veh343,-104.985424,39.741666,90.39,veh_passenger,12.09,48.3,124661412#0_0,0,1,-0.33,48.3,1476.64,0
405,veh344,-104.982027,39.747543,270.32,veh_passenger,0.89,72.81,231105093#0_0,0,2,0.89,72.81,1847.63,0
405,veh345,-105.001645,39.74002,90.23,veh_passenger,11.05,1.05,:1024452641_3_1,0,0,0.08,90.82,2669.04,0
405,veh346,-104.983504,39.747549,270.26,veh_passenger,0,95.02,231105093#4_0,0,8,0,95.02,1301.49,0
405,veh349,-105.008521,39.736919,270.15,veh_passenger,11.95,55.86,-508021840#2_0,0,0,-0.21,55.86,2329.97,0
405,veh35,-104.978719,39.736169,179.48,veh_passenger,20.61,70.65,119422848#0_0,0,0,2.06,70.65,2472.53,0
405,veh350,-104.982314,39.744451,359.91,veh_passenger,0,123.15,334259980#7_0,0,8,0,123.15,1703.47,0
405,veh351,-104.993841,39.741235,225.04,veh_passenger,1.13,109.69,130897965#5_0,0,0,1.13,109.69,1555.41,0
405,veh352,-104.98129,39.747511,90.31,veh_passenger,19.11,80.27,-231105093#3_0,0,0,2.37,80.27,1884.3,0
405,veh353,-104.97302,39.727264,89.95,veh_passenger,0,87,337216230#6_0,0,8,-0.03,87,1704.4,0
405,veh354,-105.003625,39.740164,270.2,veh_passenger,12.69,50.89,596757337#0-AddedOffRampEdge_2,0,0,-0.07,50.89,2203.56,0
405,veh355,-105.009518,39.7449,48.57,veh_passenger,0,83.01,628604556#0_0,0,8,0,83.01,2662.98,0
405,veh357,-104.982315,39.746076,0.04,veh_passenger,3.33,125.2,505660819#0_0,0,2,1.24,125.2,1235.73,0
405,veh358,-105.011408,39.743821,231.23,veh_passenger,16.36,26.13,25679086_1,0,0,1.82,26.13,1588.1,0
405,veh359,-104.982309,39.741097,359.91,veh_passenger,6.86,107.26,330579569#12_0,0,1,1.22,107.26,2437.49,0
405,veh361,-104.983417,39.747549,270.3,veh_passenger,0,87.52,231105093#4_0,0,8,0,87.52,1463.86,0
405,veh362,-104.982342,39.738094,359.93,veh_passenger,19.19,125.16,231028464#6_1,0,0,-1.73,125.16,3148.46,0
405,veh363,-105.016329,39.730181,160.17,veh_passenger,14.13,6.33,-335842692_0,0,1,0.01,6.33,2671.14,0
405,veh364,-104.9835,39.746196,270,veh_passenger,0,92.76,-1039146327#3_0,0,8,0,92.76,908.23,0
405,veh365,-105.003541,39.751065,44.65,veh_passenger,0.99,15.74,-628107985#3_0,0,1,0.74,15.74,2475.02,0
405,veh367,-105.002653,39.740118,269.85,veh_passenger,0,58.61,131620807#0_3,0,10,-0.02,58.61,1481.74,0
405,veh369,-104.992099,39.73083,150.35,veh_passenger,15.41,344.37,16989042#4_0,0,0,0.87,344.37,2982.18,0
405,veh37,-104.970844,39.741629,90.16,veh_passenger,0.08,13.39,:176071293_10_0,0,8,-0.06,103.69,3398.87,0
405,veh370,-104.982314,39.744129,359.93,veh_passenger,15.75,87.39,334259980#7_0,0,8,-3.96,87.39,2546.01,0
405,veh371,-105.017996,39.729373,269.92,veh_passenger,22,151.72,37356023_0,0,0,0.78,151.72,3010.43,0
405,veh374,-105.004182,39.740173,273.06,veh_passenger,12.82,1.02,596757337#2_1,0,0,-0.32,1.02,1630.32,0
405,veh375,-104.982145,39.741686,270.18,veh_passenger,0,81.84,-124661412#17_0,0,8,0,81.84,1548.58,0
405,veh376,-105.00066,39.749431,239.14,veh_passenger,13.06,4.53,:3114163232_3_0,0,8,-3,29.62,1700.27,0
405,veh377,-104.99954,39.740033,89.89,veh_passenger,0,26.65,131620812#0_2,0,8,0,26.65,2503.39,0
405,veh378,-104.998051,39.740188,274.39,veh_passenger,7.98,19.1,:cluster_1160431585_1160446242_2_0,0,0,2.15,65.53,1538.22,0
405,veh379,-104.999434,39.752552,134.88,veh_passenger,11.46,30.82,475723486#0_0,0,0,1.85,30.82,2483.54,0
405,veh381,-104.97818,39.747684,180.49,veh_passenger,0,25.36,-131612981#1_0,0,9,0,25.36,2026.07,0
405,veh383,-105.018666,39.729372,269.94,veh_passenger,25.02,209.12,37356023_0,0,0,0.3,209.12,2141.44,0
405,veh384,-104.98477,39.736856,269.97,veh_passenger,5.04,90.87,335018581#0_1,0,8,-4.5,90.87,1701.29,0
405,veh385,-104.987612,39.752713,44.63,veh_passenger,1.94,0.93,:cluster_176072959_176072960_176081485_13_0,0,0,1.94,129.4,1620.31,0
405,veh386,-104.98231,39.741413,359.93,veh_passenger,8.78,142.34,330579569#12_0,0,0,-0.03,142.34,2750.47,0
405,veh388,-105.011197,39.743744,49.43,veh_passenger,20.16,308,99883934_0,0,1,0.24,308,3158.43,0
405,veh391,-104.986058,39.741671,96.33,veh_passenger,9.17,15.66,:cluster_176071277_3376084228_9_0,0,0,0.52,68.86,1323.05,0
405,veh393,-104.989549,39.752573,225.66,veh_passenger,0,128.98,124661400#5_2,0,8,0,128.98,1611.35,0
405,veh394,-104.982821,39.747546,270.3,veh_passenger,0,36.51,231105093#4_0,0,8,0,36.51,1466.13,0
405,veh396,-104.982342,39.73836,359.93,veh_passenger,17.26,154.69,231028464#6_1,0,0,-1.55,154.69,2916.38,0
405,veh397,-104.994496,39.748869,134.79,veh_passenger,0,87.4,130911262#0_3,0,8,-0.76,87.4,2164.51,0
405,veh399,-104.989028,39.725619,90.39,veh_passenger,14.83,5.76,628677783#1_1,0,0,-0.23,5.76,3141.25,0
405,veh4,-104.998002,39.740156,274.39,veh_passenger,6.36,14.86,:cluster_1160431585_1160446242_2_1,0,0,1.45,61.29,2794.37,0
405,veh400,-105.009609,39.744875,44.77,veh_passenger,0,75.51,628604556#0_1,0,8,0,75.51,2465.45,0
405,veh402,-104.997307,39.750593,45.06,veh_passenger,4.84,110.85,648929100#0_0,0,1,1.08,110.85,2418.27,0
405,veh403,-104.99113,39.746322,129.81,veh_passenger,0.09,1.97,628378966#0_4,0,8,-0.23,1.97,1884.18,0
405,veh404,-105.003499,39.748427,248.57,veh_passenger,15.31,51.02,:cluster_279934061_4569757787_807523462_3_1,0,0,0.46,113.03,1912.76,0
405,veh405,-105.001873,39.740021,90.35,veh_passenger,10.93,71.32,596757336#0_1,0,0,0.16,71.32,2437.77,0
405,veh406,-104.998632,39.748335,263.58,veh_passenger,6.52,6.52,:3114138908_0_0,0,1,0.86,131.33,1525.01,0
405,veh407,-105.00326,39.751285,44.63,veh_passenger,4.08,49.87,-628107985#3_0,0,1,0.09,49.87,3206.02,0
405,veh41,-104.989438,39.745998,57.51,veh_passenger,19.04,5.05,:5932488425_0_1,0,0,1.75,73.09,3814,0
405,veh410,-104.982315,39.745485,359.96,veh_passenger,0,59.58,505660819#0_0,0,8,0,59.58,1096.17,0
405,veh413,-104.988277,39.746791,50.51,veh_passenger,12.38,61.34,130885103#0_0,0,0,1.23,61.34,1870.58,0
405,veh414,-104.978696,39.733408,179.74,veh_passenger,13.4,25.1,119422848#13_0,0,0,2.59,25.1,2201.94,0
405,veh415,-105.00018,39.736742,180.27,veh_passenger,9.25,7.62,130911276#0_0,0,0,2.36,7.62,1650.97,0
405,veh418,-104.987318,39.742405,179.92,veh_passenger,4.97,67.02,131232828#0_5,0,8,-2.25,67.02,1582.4,0
405,veh420,-105.015902,39.736979,293.05,veh_passenger,4.12,5.13,:176070938_4_0,0,1,2.11,54.7,1915.51,0
405,veh421,-105.000032,39.74229,171.49,veh_passenger,16.7,0.15,962281032#0_2,0,0,-0.42,0.15,2350.53,0
405,veh423,-104.995631,39.740114,270.65,veh_passenger,11.36,17.82,119006770#0_2,0,0,-0.34,17.82,1675.52,0
405,veh424,-104.999836,39.740212,271.64,veh_passenger,0,36.34,944728794#0_2,0,8,0,36.34,1937.01,0
405,veh427,-105.005495,39.728321,85.08,veh_passenger,26.8,566.76,-50050154_0,0,0,0.93,566.76,2228.37,0
405,veh429,-104.978548,39.727291,269.97,veh_passenger,6.62,77.45,-935711400#31_0,0,8,-4.3,77.45,1984.08,0
405,veh43,-104.998294,39.740033,88.98,veh_passenger,5.81,2.93,:cluster_1160431585_1160446242_14_2,0,0,1.82,27.31,3342.83,0
405,veh430,-104.996375,39.728253,359.45,veh_passenger,19.07,95.82,-231235543#21_0,0,0,0.28,95.82,2846.6,0
405,veh431,-104.973104,39.743629,314.73,veh_passenger,11.69,35.84,427683614#0_0,0,8,-2.11,35.84,1253.64,0
405,veh432,-104.987533,39.746031,44.3,veh_passenger,0,20.86,-16986121#1_0,0,8,0,20.86,1891.8,0
405,veh433,-105.023481,39.740585,268.33,veh_passenger,0.11,51.41,49245451_0,0,8,-1.23,51.41,2241.33,0
405,veh435,-105.008439,39.745734,47.67,veh_passenger,19.65,103.58,628604549#0_1,0,0,-0.01,103.58,2696.74,0
405,veh436,-105.006997,39.74686,235.01,veh_passenger,12.02,5.11,628604540#0_3,0,0,-0.68,5.11,925.4,0
405,veh437,-105.001309,39.740049,89.98,veh_passenger,14.09,15.49,596757336#3_2,0,0,0.54,15.49,1930.37,0
405,veh438,-104.978892,39.747529,270.31,veh_passenger,16.25,6.57,128948318#2_0,0,0,2.47,6.57,2378.98,0
405,veh439,-104.976018,39.727263,89.95,veh_passenger,16.82,27.81,337216231#2_0,0,0,-0.15,27.81,2356.89,0
405,veh44,-104.990075,39.745364,92.35,veh_passenger,6.24,7.22,:176085794_0_0,0,1,-0.35,53.9,3598.82,0
405,veh440,-104.982305,39.738456,359.94,veh_passenger,18.06,10.2,:176097374_1_0,0,0,1.79,165.32,2136.99,0
405,veh441,-105.010101,39.744492,44.77,veh_passenger,13.56,15.61,628604556#0_1,0,0,0.87,15.61,1892.13,0
405,veh442,-104.983637,39.730657,180.2,veh_passenger,12.36,143.61,337133285#0_0,0,1,1.6,143.61,1662.99,0
405,veh443,-105.004415,39.740048,94.38,veh_passenger,14.8,24.47,88160159#2_2,0,0,-0.41,24.47,2890.44,0
405,veh444,-105.002841,39.739847,180.09,veh_passenger,8.11,9.23,-628677833#1_0,0,0,1.85,9.23,1999.15,0
405,veh445,-105.018285,39.729372,269.92,veh_passenger,23.38,176.44,37356023_0,0,0,-0.35,176.44,2108.76,0
405,veh446,-105.010163,39.736922,270.14,veh_passenger,11.97,196.57,-508021840#2_0,0,1,0.83,196.57,2406.55,0
405,veh447,-105.010185,39.744467,44.76,veh_passenger,17.27,8.73,628604556#0_2,0,0,0,8.73,2107.88,0
405,veh449,-104.98233,39.747465,193.85,veh_passenger,5.56,10.12,:176088606_9_0,0,2,2.27,104.14,1817.59,0
405,veh451,-104.994538,39.733643,94.66,veh_passenger,10.66,36.57,1103180952_0,0,0,-0.07,36.57,2664.93,0
405,veh452,-104.996436,39.740536,34.4,veh_passenger,19.75,3.61,:3091102558_0_1,0,0,1.94,34.71,2404.05,0
405,veh455,-104.992553,39.736857,270.08,veh_passenger,13.83,70.09,132735682#0_1,0,0,-0.28,70.09,1616.72,0
405,veh456,-104.978675,39.727291,269.97,veh_passenger,1.71,88.36,-935711400#31_0,0,8,-4.5,88.36,1801.11,0
405,veh457,-104.978187,39.747617,186.35,veh_passenger,0,32.86,-131612981#1_0,0,9,0,32.86,1409.57,0
405,veh458,-104.982352,39.745291,179.96,veh_passenger,0,91.65,-505660819#2_0,0,9,0,91.65,1452.17,0
405,veh459,-105.005704,39.740083,102.07,veh_passenger,10.4,4.08,:8748470283_0_0,0,0,-1.01,50.35,2269.58,0
405,veh460,-104.982058,39.741685,270.18,veh_passenger,0,74.34,-124661412#17_0,0,8,0,74.34,1959.94,0
405,veh461,-104.993645,39.74266,44.68,veh_passenger,9.13,15.48,:176085788_1_0,0,0,1.36,141.75,2246.66,0
405,veh464,-105.015522,39.732739,3.07,veh_passenger,17.75,95.07,335857794_1,0,0,-0.92,95.07,2465.18,0
405,veh465,-105.005337,39.750447,130.1,veh_passenger,15.29,2.87,946320202#0_4,0,2,-0.12,2.87,2519.02,0
405,veh466,-105.005681,39.746094,240.13,veh_passenger,3.25,100.81,-408669640#6_0,0,0,-0.12,100.81,1505.13,0
405,veh467,-104.975949,39.75461,90,veh_passenger,13.03,79.41,278136613#5_0,0,9,-4.5,79.41,2182.03,0
405,veh468,-104.985149,39.741664,90.39,veh_passenger,13.07,71.91,124661412#0_0,0,0,0.76,71.91,1454.38,0
405,veh469,-104.978561,39.741677,270.16,veh_passenger,0,77.64,-812978773#13_0,0,8,0,77.64,1842.85,0
405,veh47,-104.985717,39.748846,44.86,veh_passenger,13.12,69.79,325698648#0_0,0,0,-0.07,69.79,3173.39,0
405,veh470,-105.014176,39.742331,309.14,veh_passenger,15.66,22.44,346479583_0,0,0,2.36,22.44,1764.41,0
405,veh471,-104.970441,39.741571,314.66,veh_passenger,0,80.84,628620699#0_0,0,8,0,80.84,1580.23,0
405,veh472,-104.997165,39.750869,135.01,veh_passenger,0,87.27,27565955#0_1,0,8,0,87.27,2250.73,0
405,veh473,-105.012044,39.743264,56.98,veh_passenger,18.91,217.39,99883934_0,0,0,1.27,217.39,2188.43,0
405,veh474,-104.989196,39.74469,132.92,veh_passenger,9.64,1.57,628378965#0_0,0,0,1.48,1.57,976.08,0
405,veh475,-104.995633,39.749702,149.61,veh_passenger,14.52,7.39,:10264300557_0_2,0,10,-4.31,58.54,1555.45,0
405,veh476,-105.002084,39.739993,90.35,veh_passenger,12,53.19,596757336#0_0,0,0,0.51,53.19,1406.22,0
405,veh477,-104.986218,39.728964,0.18,veh_passenger,5.35,70.83,935711402#0_4,0,10,-2.94,70.83,2214.78,0
405,veh478,-104.968428,39.746014,0.01,veh_passenger,0.1,123.1,701213051#0_0,0,8,-1.85,123.1,1970.78,0
405,veh480,-105.009867,39.740238,91.65,veh_passenger,16.97,94.17,628707474_1,0,0,1.14,94.17,2499.01,0
405,veh481,-105.002859,39.729049,179.91,veh_passenger,9.29,155.51,-130910713#5_0,0,9,-4.5,155.51,2168.7,0
405,veh482,-104.991183,39.746281,130.02,veh_passenger,0.07,2.02,628378966#0_2,0,8,-0.08,2.02,1583.22,0
405,veh483,-104.990989,39.746213,135.5,veh_passenger,2.18,1.18,:661835900_5_3,0,0,2.18,19.21,1446.31,0
405,veh485,-105.001989,39.74005,90.35,veh_passenger,12.95,61.41,596757336#0_2,0,0,0.43,61.41,2540.33,0
405,veh486,-104.988536,39.744163,134.73,veh_passenger,0,33.1,131612999#0_0,0,8,0,33.1,1016.27,0
405,veh487,-104.968397,39.739872,0.22,veh_passenger,0,22.65,589340254#0_0,0,8,0,22.65,2161.24,0
405,veh488,-105.000277,39.739991,89.96,veh_passenger,0,30.91,946368627#0_1,0,8,0,30.91,1664.62,0
405,veh489,-105.003464,39.751125,44.65,veh_passenger,1.71,25.07,-628107985#3_0,0,1,0.68,25.07,2274.59,0
405,veh49,-104.987315,39.741978,179.27,veh_passenger,5.32,12.52,1049857917#0_4,0,0,1.36,12.52,3065.65,0
405,veh490,-105.009507,39.745292,228.77,veh_passenger,5.44,65.92,628604552#0_1,0,8,-3.85,65.92,1785.57,0
405,veh491,-104.978722,39.73648,179.5,veh_passenger,17.29,36.14,119422848#0_0,0,0,1.7,36.14,1598.77,0
405,veh492,-105.012764,39.742943,58,veh_passenger,18.82,147.33,99883934_1,0,0,0.41,147.33,2553.68,0
405,veh494,-104.99994,39.736889,270.08,veh_passenger,0.01,71.08,628677800_0,0,8,-0.02,71.08,1871.33,0
405,veh495,-104.989981,39.741674,314.43,veh_passenger,7.85,4.97,130911273#0_0,0,0,1.84,4.97,1411.35,0
405,veh496,-105.003966,39.740138,271.2,veh_passenger,13.28,79.94,596757337#0-AddedOffRampEdge_3,0,0,-0.43,79.94,1606.84,0
405,veh497,-104.99325,39.74414,314.4,veh_passenger,11.23,79.49,130885105#0_1,0,8,-4.02,79.49,1076.97,0
405,veh498,-104.991068,39.746274,135.03,veh_passenger,0.01,9.52,628378966#0_4,0,8,-0.04,9.52,1517.09,0
405,veh499,-104.994035,39.741085,225.03,veh_passenger,5.01,9.6,:176099160_1_0,0,0,2,133.27,1009.46,0
405,veh50,-104.985133,39.746138,89.97,veh_passenger,1.44,73.96,231105084#7_0,0,8,-3.48,73.96,3686.51,0
405,veh500,-104.996467,39.740388,2.04,veh_passenger,17.27,17.9,16983968#0_0,0,0,1.87,17.9,2048.49,0
405,veh502,-105.00379,39.740193,270.2,veh_passenger,11.66,65.12,596757337#0-AddedOffRampEdge_1,0,0,0.42,65.12,1323.93,0
405,veh504,-104.97895,39.747501,90.31,veh_passenger,3.77,72.69,-128948318#3_0,0,0,1.03,72.69,521.46,0
405,veh506,-104.982313,39.735018,359.41,veh_passenger,0,138.63,333413955#6_1,0,8,-0.06,138.63,2241.37,0
405,veh508,-104.988918,39.729112,270.08,veh_passenger,11.93,12.12,:176077080_4_1,0,0,-0.84,114.76,1666.05,0
405,veh509,-104.988661,39.744258,134.73,veh_passenger,0,18.1,131612999#0_0,0,8,0,18.1,1329.17,0
405,veh51,-104.990207,39.727215,0.4,veh_passenger,18.07,44.94,332859335#0_0,0,0,-0.61,44.94,3585.54,0
405,veh510,-104.961296,39.739958,90.02,veh_passenger,13.4,74.78,600545941#2_0,0,0,0.61,74.78,1409.13,0
405,veh512,-105.002267,39.739994,90.35,veh_passenger,8.95,37.52,596757336#0_0,0,0,0.62,37.52,1316.36,0
405,veh513,-104.967093,39.729059,269.53,veh_passenger,6.17,0.34,:176089105_3_0,0,10,-4.5,96.96,1898.05,0
405,veh514,-104.982965,39.7401,289.62,veh_passenger,14.67,4.29,:2109473440_0_0,0,0,1.77,8.38,1287.85,0
405,veh515,-104.980415,39.754786,314.78,veh_passenger,11.42,30.84,278136621#10_0,0,0,1.38,30.84,2119.54,0
405,veh516,-104.982314,39.744368,359.91,veh_passenger,6.1,113.89,334259980#7_0,0,8,-4.5,113.89,2235.35,0
405,veh518,-104.983647,39.740185,180.33,veh_passenger,0,11.24,628634627#0_0,0,8,0,11.24,1932.55,0
405,veh519,-104.989358,39.744793,134.94,veh_passenger,7.96,46.7,964937287#0_0,0,0,2.24,46.7,1441.72,0
405,veh52,-104.989994,39.745538,42.9,veh_passenger,12.75,3.04,305117881#0_1,0,0,1.25,3.04,4238.03,0
405,veh520,-104.987319,39.742711,179.9,veh_passenger,5.96,33.15,131232828#0_5,0,0,0,33.15,1040.51,0
405,veh522,-105.003678,39.740037,90.16,veh_passenger,12.1,33.24,628677834#0_2,0,0,0.99,33.24,1970.23,0
405,veh523,-105.009545,39.74492,48.4,veh_passenger,0,83.01,628604556#0_1,0,8,0,83.01,3014.43,0
405,veh524,-105.003586,39.748627,149.22,veh_passenger,11.66,43.26,628634524#1_0,0,9,-3.76,43.26,1154.02,0
405,veh525,-104.988474,39.744116,134.9,veh_passenger,0,40.6,131612999#0_0,0,8,0,40.6,1246.62,0
405,veh526,-104.998126,39.73998,88.3,veh_passenger,8.22,17.57,:cluster_1160431585_1160446242_14_0,0,0,2.47,41.95,1606.41,0
405,veh527,-104.982314,39.735085,359.46,veh_passenger,0,146.13,333413955#6_1,0,8,0,146.13,2037.54,0
405,veh528,-105.005008,39.750212,133.44,veh_passenger,7.67,41,946320202#0_4,0,10,-2.87,41,2188.09,0
405,veh529,-105.008005,39.728534,113.52,veh_passenger,26.54,347.91,-50050154_0,0,0,0.66,347.91,1909.69,0
405,veh530,-104.993717,39.748171,134.8,veh_passenger,0,86.46,1122234080#0_0,0,8,0,86.46,1317.73,0
405,veh531,-104.984171,39.751379,224.87,veh_passenger,10.41,38.67,608365222#0_1,0,0,0.31,38.67,1708.2,0
405,veh532,-104.973346,39.749781,0.04,veh_passenger,11.66,26.34,131612985#0_0,0,0,1.97,26.34,1449.49,0
405,veh533,-104.992801,39.7434,44.67,veh_passenger,14.44,107.11,1121911674#0_2,0,10,-4.5,107.11,1820.8,0
405,veh535,-105.015996,39.737524,179.49,veh_passenger,24.2,11.03,-945534073_0,0,2,-1.4,11.03,2535.87,0
405,veh536,-104.993928,39.741167,225.04,veh_passenger,2.89,120.3,130897965#5_0,0,0,1.54,120.3,1101.3,0
405,veh537,-104.980148,39.747506,90.31,veh_passenger,0,22.76,-128948318#6_0,0,8,0,22.76,1256.72,0
405,veh538,-104.996295,39.73683,269.59,veh_passenger,0,36.09,628677799_2,0,8,0,36.09,1241.22,0
405,veh539,-105.009445,39.745219,228.95,veh_passenger,4.71,67.36,628604552#0_4,0,10,-3.96,67.36,1169.68,0
405,veh540,-104.999913,39.743799,349.8,veh_passenger,13.27,107.6,628622174#0_1,0,0,0.31,107.6,1531.86,0
405,veh541,-105.015875,39.725691,266.48,veh_passenger,18.24,43.98,335711880_0,0,0,0.4,43.98,2865.23,0
405,veh543,-104.996386,39.740121,270.56,veh_passenger,0,82.35,119006770#0_2,0,8,0,82.35,1294.3,0
405,veh544,-105.015772,39.733727,192.32,veh_passenger,22.35,342.92,177242493_1,0,0,0.1,342.92,2192.42,0
405,veh545,-104.979917,39.736914,270.04,veh_passenger,7,10.16,:176095473_1_0,0,0,2.01,94.82,1397.06,0
405,veh546,-104.977879,39.727262,89.96,veh_passenger,0.13,69.56,935711400#27_0,0,0,0.06,69.56,2150.17,0
405,veh547,-104.998986,39.740309,156.61,veh_passenger,0,43.74,427699952#0_2,0,8,0,43.74,1673.78,0
405,veh549,-104.995441,39.749594,134.92,veh_passenger,8.39,19.34,1122234085#0_3,0,8,-4.5,19.34,1076.29,0
405,veh551,-104.982304,39.737869,359.92,veh_passenger,20.98,100.11,231028464#6_0,0,0,0.98,100.11,2023.85,0
405,veh552,-105.013806,39.738146,4.11,veh_passenger,23.71,84.73,95468332_0,0,0,0.17,84.73,3008.11,0
405,veh553,-104.998952,39.740321,156.61,veh_passenger,0,43.74,427699952#0_3,0,8,0,43.74,1318.86,0
405,veh554,-104.980235,39.747507,90.31,veh_passenger,0,15.26,-128948318#6_0,0,8,0,15.26,1193.48,0
405,veh555,-104.9932,39.749638,314.29,veh_passenger,0.04,84.73,508015542#0_2,0,8,-0.09,84.73,1313.3,0
405,veh556,-105.025102,39.743818,359.52,veh_passenger,0,83.08,-427706313#3_1,0,8,0,83.08,1602.98,0
405,veh557,-104.996847,39.750606,134.51,veh_passenger,10.95,21.26,130888022#0_1,0,0,2.07,21.26,908.37,0
405,veh559,-105.000028,39.736889,270.06,veh_passenger,0,78.58,628677800_0,0,8,0,78.58,1141.5,0
405,veh560,-104.983609,39.734419,180.1,veh_passenger,17.76,87.58,130886462#11_1,0,0,1.86,87.58,1058.71,0
405,veh561,-105.001294,39.739991,89.98,veh_passenger,14.08,16.73,596757336#3_0,0,0,0.12,16.73,1329.34,0
405,veh563,-104.970379,39.741524,314.66,veh_passenger,0,73.34,628620699#0_0,0,8,0,73.34,1288.19,0
405,veh564,-104.982304,39.738142,359.93,veh_passenger,18.68,130.42,231028464#6_0,0,1,-1.46,130.42,1929.9,0
405,veh566,-105.013169,39.729329,270.08,veh_passenger,14.35,4.67,:176077111_0_1,0,0,0.08,104.03,2271.86,0
405,veh567,-104.984551,39.755151,224.81,veh_passenger,20.35,65.98,26296015#2_0,0,0,-0.1,65.98,1804.79,0
405,veh568,-104.988857,39.746388,314.93,veh_passenger,3.93,4.76,:176085796_1_0,0,0,2.1,93.31,800.31,0
405,veh569,-105.017191,39.749772,17.58,veh_passenger,23.57,53.33,628599832_0,0,0,-0.76,53.33,2169.75,0
405,veh570,-104.979865,39.736885,270.04,veh_passenger,4.5,5.7,:176095473_1_1,0,0,2.29,90.36,1155.67,0
405,veh571,-104.980185,39.746197,269.99,veh_passenger,21.19,17.8,-596723425#2_0,0,0,1.16,17.8,1791.79,0
405,veh572,-104.993233,39.733542,329.32,veh_passenger,14.45,35.92,132741915#6_0,0,0,-0.04,35.92,1389.36,0
405,veh573,-104.982237,39.746196,269.99,veh_passenger,0,90.63,-1039146327#7_0,0,8,0,90.63,1036.2,0
405,veh574,-104.990417,39.745187,44.79,veh_passenger,10.41,17.41,628389329#0_1,0,0,-0.44,17.41,1538.11,0
405,veh575,-105.000117,39.741629,199.87,veh_passenger,9.11,22.61,130886776#0_0,0,0,0.41,22.61,1230.67,0
405,veh576,-104.987697,39.753998,225.04,veh_passenger,12.28,23.1,124661400#0_2,0,0,2.18,23.1,1440.14,0
405,veh577,-104.999033,39.741701,323.93,veh_passenger,10.32,4.67,:5934861514_0_3,0,0,1.31,24.38,1425.2,0
405,veh578,-104.987632,39.743463,134.62,veh_passenger,0.01,86.79,646050152#0_0,0,9,0,86.79,1167.26,0
405,veh579,-104.980898,39.747509,90.31,veh_passenger,19.84,9.37,-128948318#8_0,0,0,0.01,9.37,1155.41,0
